source_language,age,gender,experience_years,monthly_salary_eur,annual_income_eur,income_change_pct,company,company_type,company_type_en,role,role_en,role_group,education,education_en,education_level,office_city,location_category,office_time_percent,salary_competitive
fi,36_40,male,8.0,4545.0,,5.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,full stack developer,full stack developer,software_developer_engineer,merkonomi,merkonomi,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,26_30,male,4.0,5200.0,62400.0,,,konsulttitalossa,consulting,data engineer,data engineer,data_ml_analytics,tietotekniikan maisteri,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,false
fi,36_40,male,17.0,5433.0,71800.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,senior full stack developer,senior full stack developer,senior_developer,"ylioppilas, tietojenkäsittelyn it-tradenomi",high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,31_35,male,9.0,5400.0,67500.0,3.8,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,full-stack web-ohjelmistokehittäjä,full-stack web-ohjelmistokehittäjä,software_developer_engineer,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,true
fi,36_40,,12.0,4700.0,0.0,0.0,,konsulttitalossa,consulting,frontend developer,frontend developer,software_developer_engineer,insinööri,insinööri,bachelor,tampere,rest_of_finland,1.0,false
fi,26_30,male,5.0,5000.0,60000.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,fullstack developer,fullstack developer,software_developer_engineer,luonnontieteiden kandidaatti,bsc (natural sciences),bachelor,tampere,rest_of_finland,20.0,true
fi,36_40,male,14.0,4620.0,55440.0,0.4,siili solutions oyj,konsulttitalossa,consulting,full-stack developer,full-stack developer,software_developer_engineer,tietotekniikan insinööri,tietotekniikan insinööri,bachelor,seinäjoki,rest_of_finland,60.0,false
fi,41_45,male,18.0,5290.0,67000.0,3.0,tietoevry,,,senior software developer,senior software developer,senior_developer,insinööri (amk),bachelor's engineering (amk),bachelor,tampere,rest_of_finland,80.0,true
fi,36_40,male,18.0,5407.48,68915.0,1.0,solita,konsulttitalossa,consulting,senior front-end developer,senior front-end developer,senior_developer,"ylioppilas, kesken jääneet yliopisto-opinnot (tietojenkäsittelytiede)",high school,secondary_or_less,turku,rest_of_finland,10.0,true
fi,31_35,male,8.0,6000.0,75000.0,10.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,arkkitehti,arkkitehti,other,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,50.0,true
fi,31_35,male,10.0,6800.0,81600.0,0.0,,konsulttitalossa,consulting,full-stack developer,full-stack developer,software_developer_engineer,ylioppilas,high school (ylioppilas),secondary_or_less,oulu,rest_of_finland,5.0,true
fi,26_30,male,3.0,5000.0,72000.0,20.0,data & ai -konsulttilafka,konsulttitalossa,consulting,machine learning engineer,machine learning engineer,data_ml_analytics,diplomi-insinööri (tietotekniikka),msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,46_50,female,27.0,6400.0,,7.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,,,other,opistotaso,opistotaso,other,turku,rest_of_finland,20.0,true
fi,21_25,male,4.0,5000.0,60000.0,50.0,,konsulttitalossa,consulting,devops engineer,devops engineer,devops_infrastructure,yliopisto jätetty kesken,yliopisto jätetty kesken,other,tampere,rest_of_finland,10.0,true
fi,41_45,male,19.0,6280.0,90000.0,1.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,devops manager,devops manager,management_leadership,di,msc (engineering),master,tampere,rest_of_finland,60.0,true
fi,36_40,female,5.0,4000.0,50000.0,8.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,frontend developer,frontend developer,software_developer_engineer,datanomi,vocational it diploma,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,36_40,male,13.0,7000.0,90000.0,0.0,,konsulttitalossa,consulting,software developer,software developer,software_developer_engineer,yliopisto-dropout,yliopisto-dropout,other,turku,rest_of_finland,50.0,true
fi,41_45,male,17.0,7000.0,,0.0,,konsulttitalossa,consulting,lead,lead,other,tekn. yo.,tekn. yo.,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,true
fi,36_40,male,13.0,9200.0,140000.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,johtaja,johtaja,management_leadership,amk,bachelor's (amk),bachelor,turku,rest_of_finland,2.0,true
fi,36_40,male,17.0,6400.0,81000.0,4.0,,julkinen tai kolmas sektori,public_sector,ohjelmistoarkkitehti,ohjelmistoarkkitehti,other,ammattikoulu,vocational school,vocational,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,true
fi,26_30,male,10.0,7500.0,88000.0,5.0,,konsulttitalossa,consulting,software developer,software developer,software_developer_engineer,it-tradenomi,bachelor's it (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,31_35,male,6.0,5700.0,71500.0,5.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,software architect,software architect,architect,filosofian kandidaatti,bachelor's degree,bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,41_45,male,10.0,5700.0,68000.0,3.0,,konsulttitalossa,consulting,bi consult,bi consult,data_ml_analytics,melkein maisteri,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,41_45,male,18.0,6300.0,80000.0,6.0,op,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,solution analyst,solution analyst,other,ammattikorkeakoulu,bachelor's (amk),bachelor,oulu,rest_of_finland,20.0,true
fi,26_30,male,8.0,5300.0,63000.0,0.0,,konsulttitalossa,consulting,"senior software engineer, backend / full stack","senior software engineer, backend / full stack",senior_developer,amk insinööri,bachelor's engineering (amk),bachelor,oulu,rest_of_finland,90.0,false
fi,26_30,male,6.0,5500.0,70000.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,cloud engineer,cloud engineer,devops_infrastructure,it-insinööri,it-insinööri,bachelor,kuopio,rest_of_finland,50.0,true
fi,26_30,male,6.0,4250.0,,7.0,valtio,julkinen tai kolmas sektori,public_sector,it-asiantuntija,it-asiantuntija,other,fm,msc (science),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,false
fi,36_40,male,5.0,4700.0,60000.0,27.0,,konsulttitalossa,consulting,plm engineer,plm engineer,software_developer_engineer,insinööri amk,bachelor's engineering (amk),bachelor,tampere,rest_of_finland,5.0,true
fi,31_35,male,10.0,5700.0,75000.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,full stack software engineer,full stack software engineer,software_developer_engineer,tietojenkäsittelytiede (valmistumatta),tietojenkäsittelytiede (valmistumatta),other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,50.0,true
fi,36_40,male,20.0,8000.0,112000.0,12.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,principal engineer,principal engineer,software_developer_engineer,ylioppilas,high school (ylioppilas),secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,41_45,male,14.0,5800.0,75000.0,0.0,,konsulttitalossa,consulting,"senior software engineer, full stack, web crud","senior software engineer, full stack, web crud",senior_developer,"di, tietoliikennetekniikka","di, tietoliikennetekniikka",master,tampere,rest_of_finland,50.0,true
fi,26_30,male,4.0,4300.0,51600.0,26.0,,konsulttitalossa,consulting,azure specialist,azure specialist,software_developer_engineer,ylioppilas,high school (ylioppilas),secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,41_45,male,11.0,7000.0,91000.0,14.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,cto,cto,management_leadership,ylempi korkeakoulu,ylempi korkeakoulu,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,false
fi,31_35,male,10.0,6750.0,89500.0,2.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior developer,senior developer,senior_developer,insinööri (amk),bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,true
fi,41_45,male,21.0,7300.0,100000.0,4.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,cto,cto,management_leadership,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,true
fi,36_40,male,7.0,4700.0,52000.0,10.0,,konsulttitalossa,consulting,fullstack developer,fullstack developer,software_developer_engineer,tietotekniikan kandi,tietotekniikan kandi,master,tampere,rest_of_finland,30.0,true
fi,26_30,male,2.0,3100.0,37200.0,5.0,,mainostoimisto,agency,web developer / wordpress developer,web developer / wordpress developer,software_developer_engineer,ammattikoulu,vocational school,vocational,tampere,rest_of_finland,1.0,false
fi,36_40,,18.0,6600.0,82000.0,,,konsulttitalossa,consulting,senior software developer,senior software developer,senior_developer,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,100.0,
fi,41_45,male,20.0,5000.0,,5.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,scrum master,scrum master,product_project,datanomi,vocational it diploma,master,turku,rest_of_finland,100.0,true
fi,,,,6200.0,80500.0,3.0,wonna oy,konsulttitalossa,consulting,lead fullstack developer,lead fullstack developer,lead_developer,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,70.0,true
fi,31_35,,12.0,5905.0,73235.0,2.5,,konsulttitalossa,consulting,,,other,di,msc (engineering),master,tampere,rest_of_finland,90.0,true
fi,41_45,male,20.0,7500.0,,2.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,tuotekehitystiimien vetäjä,tuotekehitystiimien vetäjä,other,ylioppilas,high school (ylioppilas),secondary_or_less,turku,rest_of_finland,33.0,false
fi,26_30,female,5.0,4500.0,,12.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,frontend developer,frontend developer,software_developer_engineer,amattikorkeakoulu,amattikorkeakoulu,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,26_30,male,5.0,5700.0,73000.0,8.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,senior full stack developer,senior full stack developer,senior_developer,tietojenkäsittelytieteen kandidaatti,bsc (computer science),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,41_45,female,10.0,4400.0,55000.0,2.0,,julkinen tai kolmas sektori,public_sector,sysadmin,sysadmin,other,fm,msc (science),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,50/50
fi,36_40,male,5.0,4350.0,53000.0,1.3,relex solutions,"tuotetalossa, jonka core-bisnes on softa",product_company,software developer,software developer,software_developer_engineer,tietojenkäsittelytieteen kandidaatti,bsc (computer science),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,false
fi,41_45,other,19.0,5400.0,,1.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,fullstack developer,fullstack developer,software_developer_engineer,ylioppilas,high school (ylioppilas),secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,51_55,male,5.0,5300.0,63750.0,18.0,terveystalo,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior fullstack web developer,senior fullstack web developer,senior_developer,"bachelor of engineering, computer science",bachelor's degree,bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,36_40,male,15.0,5700.0,,,relex solutions,"tuotetalossa, jonka core-bisnes on softa",product_company,senior site reliability engineer,senior site reliability engineer,senior_developer,"elektroniikan ja tietoliikennetekniikan perustutkinto, ammattikoulu","elektroniikan ja tietoliikennetekniikan perustutkinto, ammattikoulu",vocational,"pk-seutu (helsinki, espoo, vantaa)",capital_region,1.0,true
fi,46_50,male,25.0,7600.0,95000.0,2.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,lead architect,lead architect,architect,fm tietojenkäsittelytiede,fm tietojenkäsittelytiede,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,31_35,,12.0,6700.0,85000.0,0.0,,konsulttitalossa,consulting,full-stack developer,full-stack developer,software_developer_engineer,diplomi-insinööri,msc (engineering),master,tampere,rest_of_finland,40.0,true
fi,31_35,male,8.0,5200.0,62400.0,0.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software developer,software developer,software_developer_engineer,"fm, tietojenkäsittelytiede","fm, tietojenkäsittelytiede",master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,90.0,50/50
fi,26_30,male,4.0,4510.0,58000.0,10.0,relex solutions oy,"tuotetalossa, jonka core-bisnes on softa",product_company,devops engineer,devops engineer,devops_infrastructure,it-tradenomi,bachelor's it (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,99.0,false
fi,31_35,male,5.0,5365.0,69660.0,5.3,relex oy,"tuotetalossa, jonka core-bisnes on softa",product_company,senior software developer,senior software developer,senior_developer,diplomi-insinööri (tietotekniikka),msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,26_30,female,4.0,4200.0,50400.0,5.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,frontend developer,frontend developer,software_developer_engineer,diplomi-insinööri,msc (engineering),master,turku,rest_of_finland,80.0,false
fi,36_40,female,20.0,6000.0,75000.0,12.0,orangit,ylläpitotalossa,maintenance,senior software developer,senior software developer,senior_developer,insinööri (amk),bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,41_45,male,18.0,7700.0,3000.0,6.0,relex,"tuotetalossa, jonka core-bisnes on softa",product_company,director of engineering,director of engineering,management_leadership,maisteri,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,false
fi,36_40,other,15.0,6450.0,1000.0,5.0,relex solutions,"tuotetalossa, jonka core-bisnes on softa",product_company,lead software developer,lead software developer,lead_developer,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,false
fi,26_30,male,8.0,5500.0,0.0,8.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,cloud specialist,cloud specialist,devops_infrastructure,amk,bachelor's (amk),bachelor,jyväskylä,rest_of_finland,5.0,true
fi,46_50,male,24.0,7272.0,90000.0,3.8,relex,"tuotetalossa, jonka core-bisnes on softa",product_company,lead software developer,lead software developer,lead_developer,"lukio, melkein kandi, yliopisto",high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,36_40,male,1.5,3800.0,46000.0,2.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,tuli stack koodari,tuli stack koodari,other,datanomi,vocational it diploma,master,kuopio,rest_of_finland,5.0,true
fi,31_35,male,13.0,7600.0,95000.0,0.0,mavericks,konsulttitalossa,consulting,senior software developer (frontend),senior software developer (frontend),senior_developer,datanomi,vocational it diploma,master,turku,rest_of_finland,5.0,true
fi,26_30,,4.0,4500.0,,9.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,software developer,software developer,software_developer_engineer,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,,
fi,31_35,male,12.0,8000.0,96000.0,0.0,,konsulttitalossa,consulting,senior consultant,senior consultant,software_developer_engineer,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,26_30,female,3.0,3400.0,,0.0,,konsulttitalossa,consulting,jr test automation engineer,jr test automation engineer,software_developer_engineer,tietojenkäsittelyn tradenomi (amk),bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,50/50
fi,31_35,female,2.5,2512.0,200.0,0.0,certum software oy,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,junior frontend developer,junior frontend developer,junior_developer,artenomi,artenomi,other,tampere,rest_of_finland,5.0,false
fi,36_40,male,15.0,6030.0,76000.0,4.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,senior full stack web developer,senior full stack web developer,senior_developer,"alempi korkeakoulututkinto, yliopisto","alempi korkeakoulututkinto, yliopisto",other,tampere,rest_of_finland,10.0,true
fi,36_40,other,12.0,6500.0,83000.0,-5.0,,konsulttitalossa,consulting,senior software engineer,senior software engineer,senior_developer,amk,bachelor's (amk),bachelor,tampere,rest_of_finland,10.0,true
fi,26_30,male,8.0,4030.0,50375.0,1.0,gofore,konsulttitalossa,consulting,frontend developer,frontend developer,software_developer_engineer,lukio,high school,secondary_or_less,tampere,rest_of_finland,2.0,false
fi,26_30,female,5.0,4300.0,54000.0,-5.0,,konsulttitalossa,consulting,ml engineer,ml engineer,data_ml_analytics,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,70.0,false
fi,41_45,male,25.0,6000.0,,10.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,lead software developer (database engine),lead software developer (database engine),lead_developer,"filosofian maisteri, matematiikka",master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,
fi,31_35,other,7.0,6890.0,87000.0,6.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior android developer,senior android developer,senior_developer,ylempi korkeakoulututkinto,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,41_45,male,14.0,5300.0,64800.0,6.0,cirit,konsulttitalossa,consulting,senior frontend developer,senior frontend developer,senior_developer,tietojenkäsittelyn tradenomi,tietojenkäsittelyn tradenomi,bachelor,tampere,rest_of_finland,70.0,true
fi,36_40,male,6.0,7400.0,93500.0,-3.0,vincit,konsulttitalossa,consulting,software dev / lead dev,software dev / lead dev,lead_developer,amk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,41_45,male,19.0,6640.0,80000.0,2.5,,konsulttitalossa,consulting,senior software developer,senior software developer,senior_developer,diplomi-insinööri,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,3.0,true
fi,36_40,male,16.0,6100.0,79000.0,1.0,,konsulttitalossa,consulting,senior/ lead developer (android),senior/ lead developer (android),lead_developer,"elektroniikka-asentaja, ohjelmistotekniikan ammattitutkinto","elektroniikka-asentaja, ohjelmistotekniikan ammattitutkinto",vocational,"pk-seutu (helsinki, espoo, vantaa)",capital_region,30.0,false
fi,41_45,male,18.0,6300.0,82000.0,0.0,,konsulttitalossa,consulting,senior fullstack developer,senior fullstack developer,senior_developer,tradenomi,bachelor's business (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,100.0,true
fi,26_30,male,3.0,4000.0,50500.0,2.5,,"tuotetalossa, jonka core-bisnes on softa",product_company,development manager,development manager,management_leadership,korkeampi yliopistotutkinto,korkeampi yliopistotutkinto,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,50/50
fi,31_35,female,5.0,5800.0,,2.86,relex,"tuotetalossa, jonka core-bisnes on softa",product_company,tech lead,tech lead,lead_developer,maisteri,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,
fi,36_40,male,13.0,5100.0,63750.0,20.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior backend developer,senior backend developer,senior_developer,tradenomi,bachelor's business (amk),bachelor,oulu,rest_of_finland,10.0,true
fi,26_30,female,3.5,4800.0,57600.0,9.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,senior software developer,senior software developer,senior_developer,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,36_40,male,10.0,6800.0,84000.0,3.0,,konsulttitalossa,consulting,senior developer,senior developer,senior_developer,ammattikorkea,ammattikorkea,vocational,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,46_50,male,20.0,9800.0,260000.0,5.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,principal engineer,principal engineer,software_developer_engineer,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,80.0,true
fi,41_45,male,18.0,7000.0,80000.0,0.0,,konsulttitalossa,consulting,senior software developer,senior software developer,senior_developer,msc,msc,master,turku,rest_of_finland,0.0,true
fi,41_45,,15.0,4900.0,60000.0,,,konsulttitalossa,consulting,frontend developer,frontend developer,software_developer_engineer,ohjelmistotekniikan insinööri amk,bachelor's engineering (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,,female,,5500.0,68750.0,,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,lead data engineer,lead data engineer,lead_developer,yliopistotutkinto,yliopistotutkinto,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,50.0,false
fi,41_45,male,15.0,6000.0,77000.0,1.0,,konsulttitalossa,consulting,scrum master,scrum master,product_project,filosofian maisteri,master's degree,master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,36_40,male,18.0,5500.0,68750.0,-10.0,,"oma softa, oma rauta ja niiden yhteispeli, ei toista ilman toista",product_company,software engineer (pilvibackend-koodaus ja fyysisille pc-laitteille sovelluskoodaus),software engineer (pilvibackend-koodaus ja fyysisille pc-laitteille sovelluskoodaus),software_developer_engineer,di,msc (engineering),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,60.0,50/50
fi,36_40,female,16.0,5700.0,70000.0,0.0,,konsulttitalossa,consulting,senior fullstack developer,senior fullstack developer,senior_developer,ylioppilas,high school (ylioppilas),secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,20.0,true
fi,36_40,male,17.0,8050.0,96600.0,2.0,tuotetalo,"tuotetalossa, jonka core-bisnes on softa",product_company,dev team lead,dev team lead,lead_developer,"lukio, yliopisto dropout",high school,secondary_or_less,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,31_35,male,6.0,7400.0,88800.0,3.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,senior product engineer,senior product engineer,senior_developer,luonnontieteiden kandidaatti,bsc (natural sciences),bachelor,tampere,rest_of_finland,0.0,true
fi,31_35,female,0.0,3300.0,42000.0,,capgemini,konsulttitalossa,consulting,junior integration developer,junior integration developer,junior_developer,it-tradenomi,bachelor's it (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,40.0,true
fi,46_50,,25.0,5500.0,70000.0,3.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,architect,architect,architect,yamk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,36_40,male,15.0,5384.0,66000.0,2.0,,konsulttitalossa,consulting,"senior software developer, full stack","senior software developer, full stack",senior_developer,insinööri (amk),bachelor's engineering (amk),bachelor,tampere,rest_of_finland,0.0,false
fi,31_35,male,5.0,5400.0,71000.0,8.0,relex solutions,"tuotetalossa, jonka core-bisnes on softa",product_company,algorithm developer,algorithm developer,software_developer_engineer,ft,ft,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,5.0,true
fi,46_50,male,5.0,4500.0,54400.0,0.0,,konsulttitalossa,consulting,backend developer,backend developer,software_developer_engineer,,,unknown,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,
fi,31_35,female,8.0,3600.0,,,,"tuotetalossa, jonka core-bisnes on softa",product_company,wordpress developer,wordpress developer,software_developer_engineer,ei koulutusta alalle,ei koulutusta alalle,other,tampere,rest_of_finland,1.0,true
fi,41_45,male,23.0,7850.0,100000.0,2.5,relex solutions,"tuotetalossa, jonka core-bisnes on softa",product_company,principal software developer,principal software developer,software_developer_engineer,tietojenkäsittelytieteen maisteri,msc (computer science),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,35.0,true
fi,36_40,male,12.0,7100.0,97000.0,2.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,software architect,software architect,architect,ylempi korkeakoulututkinto,master's degree,master,turku,rest_of_finland,0.0,true
fi,36_40,female,2.5,3680.0,150.0,0.0,,konsulttitalossa,consulting,software developer,software developer,software_developer_engineer,tradenomi,bachelor's business (amk),bachelor,tampere,rest_of_finland,50.0,50/50
fi,31_35,,,2327.0,28000.0,,,julkinen tai kolmas sektori,public_sector,research assistant,research assistant,other,,,unknown,turku,rest_of_finland,20.0,false
fi,26_30,male,6.0,5100.0,,16.0,,konsulttitalossa,consulting,cloud platform engineer,cloud platform engineer,devops_infrastructure,ammattikorkeakoulututkinto,ammattikorkeakoulututkinto,vocational,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,31_35,male,,6518.0,81500.0,0.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,staff software engineer,staff software engineer,software_developer_engineer,liiketalouden tradenomi amk,bachelor's (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,1.0,true
fi,46_50,male,15.0,6875.0,100000.0,5.0,sap,"tuotetalossa, jonka core-bisnes on softa",product_company,software developer,software developer,software_developer_engineer,yliopisto-opintoja,yliopisto-opintoja,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,0.0,true
fi,36_40,male,8.0,5450.0,70000.0,3.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,full stack developer,full stack developer,software_developer_engineer,tradenomi,bachelor's business (amk),bachelor,"pk-seutu (helsinki, espoo, vantaa)",capital_region,10.0,true
fi,31_35,other,11.0,4000.0,50000.0,-24.0,,konsulttitalossa,consulting,software developer,software developer,software_developer_engineer,tietotekniikan insinööri / bachelor of engineering,bachelor's degree,bachelor,oulu,rest_of_finland,0.0,false
fi,26_30,female,8.0,5000.0,65000.0,0.0,,konsulttitalossa,consulting,senior full-stack developer,senior full-stack developer,senior_developer,tietoliikenne,tietoliikenne,other,"pk-seutu (helsinki, espoo, vantaa)",capital_region,70.0,false
fi,,male,4.0,2900.0,,60.0,,konsulttitalossa,consulting,web developer,web developer,software_developer_engineer,lukio,high school,secondary_or_less,jyväskylä,rest_of_finland,100.0,true
fi,41_45,male,4.0,4300.0,53750.0,0.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,full stack web developer,full stack web developer,software_developer_engineer,ammattikoulu,vocational school,vocational,turku,rest_of_finland,0.0,false
fi,36_40,male,25.0,4500.0,130000.0,30.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,web-arkkitehti,web-arkkitehti,software_developer_engineer,ylioppilas,high school (ylioppilas),secondary_or_less,tampere,rest_of_finland,20.0,true
fi,26_30,male,6.0,5250.0,65000.0,3.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,full-stack developer,full-stack developer,software_developer_engineer,tradenomi tietojenkäsittely,tradenomi tietojenkäsittely,bachelor,oulu,rest_of_finland,0.0,false
fi,36_40,male,10.0,7000.0,88000.0,5.0,,"tuotetalossa, jonka core-bisnes on softa",product_company,team lead,team lead,other,fm,msc (science),master,"pk-seutu (helsinki, espoo, vantaa)",capital_region,50.0,
fi,36_40,female,3.0,3450.0,46000.0,4.0,,"yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",enterprise,integration specialist,integration specialist,software_developer_engineer,taloushallinnon merkonomi,taloushallinnon merkonomi,other,oulu,rest_of_finland,3.0,false
